"Facility";"YearNum";"ProgramType";"GroupCode"
"chemistry";"2014";"магистратура";"ФХ"
"chemistry";"2014";"магистратура";"ХТК"
"chemistry";"2014";"магистратура";"ЭЛ"
"chemistry";"2015";"магистратура";"М"
"chemistry";"2015";"магистратура";"Х"
"chemistry";"2010";"специалитет";"ВО 6 АХ"
"chemistry";"2010";"специалитет";"ВО 6 Колл"
"chemistry";"2010";"специалитет";"ВО 6 НХ"
"chemistry";"2010";"специалитет";"ВО 6 РХ"
"chemistry";"2011";"специалитет";"5с АХ"
"chemistry";"2011";"специалитет";"5с ИОИ"
"chemistry";"2011";"специалитет";"5с Колл"
"chemistry";"2011";"специалитет";"5с МОЭР"
"chemistry";"2011";"специалитет";"5с ОА"
"chemistry";"2011";"специалитет";"5с ОС"
"chemistry";"2011";"специалитет";"5с ПЯ"
"chemistry";"2011";"специалитет";"5с СХ"
"chemistry";"2011";"специалитет";"5с ФХ"
"chemistry";"2011";"специалитет";"5с ХТК"
"chemistry";"2012";"специалитет";"4с АХ"
"chemistry";"2012";"специалитет";"4с МОЭР"
"chemistry";"2012";"специалитет";"4с НХ"
"chemistry";"2012";"специалитет";"4с ОС"
"law";"2012";"бакалавриат";"1"
"law";"2012";"бакалавриат";"10"
"law";"2012";"бакалавриат";"2"
"law";"2012";"бакалавриат";"3"
"law";"2012";"бакалавриат";"4"
"law";"2012";"бакалавриат";"5"
"law";"2012";"бакалавриат";"6"
"law";"2012";"бакалавриат";"7"
"law";"2012";"бакалавриат";"8"
"law";"2012";"бакалавриат";"9"
"law";"2013";"бакалавриат";"1"
"law";"2013";"бакалавриат";"10"
"law";"2013";"бакалавриат";"11"
"law";"2013";"бакалавриат";"12"
"law";"2013";"бакалавриат";"2"
"law";"2013";"бакалавриат";"3"
"law";"2013";"бакалавриат";"4"
"law";"2013";"бакалавриат";"5"
"law";"2013";"бакалавриат";"6"
"law";"2013";"бакалавриат";"7"
"law";"2013";"бакалавриат";"8"
"law";"2013";"бакалавриат";"9"
"law";"2014";"бакалавриат";"1"
"law";"2014";"бакалавриат";"10"
"law";"2014";"бакалавриат";"11"
"law";"2014";"бакалавриат";"12"
"law";"2014";"бакалавриат";"2"
"law";"2014";"бакалавриат";"3"
"law";"2014";"бакалавриат";"4"
"law";"2014";"бакалавриат";"5"
"law";"2014";"бакалавриат";"6"
"law";"2014";"бакалавриат";"7"
"law";"2014";"бакалавриат";"8"
"law";"2014";"бакалавриат";"9"
"law";"2015";"бакалавриат";"1"
"law";"2015";"бакалавриат";"10"
"law";"2015";"бакалавриат";"2"
"law";"2015";"бакалавриат";"3"
"law";"2015";"бакалавриат";"4"
"law";"2015";"бакалавриат";"5"
"law";"2015";"бакалавриат";"6"
"law";"2015";"бакалавриат";"7"
"law";"2015";"бакалавриат";"8"
"law";"2015";"бакалавриат";"9"
"law";"2014";"магистратура";"30901"
"law";"2014";"магистратура";"30903"
"law";"2014";"магистратура";"30905"
"law";"2014";"магистратура";"30907"
"law";"2014";"магистратура";"30909"
"law";"2014";"магистратура";"30910"
"law";"2014";"магистратура";"30914"
"law";"2014";"магистратура";"30918"
"law";"2014";"магистратура";"30919"
"law";"2014";"магистратура";"30920"
"law";"2014";"магистратура";"30921"
"law";"2014";"магистратура";"30922"
"law";"2014";"магистратура";"30923"
"law";"2014";"магистратура";"30924"
"law";"2015";"магистратура";"30901"
"law";"2015";"магистратура";"30903"
"law";"2015";"магистратура";"30905"
"law";"2015";"магистратура";"30907"
"law";"2015";"магистратура";"30909"
"law";"2015";"магистратура";"30910"
"law";"2015";"магистратура";"30914"
"law";"2015";"магистратура";"30918"
"law";"2015";"магистратура";"30919"
"law";"2015";"магистратура";"30920"
"law";"2015";"магистратура";"30921"
"law";"2015";"магистратура";"30922"
"law";"2015";"магистратура";"30923"
"law";"2015";"магистратура";"30924"
"economic";"2012";"бакалавриат";"БИ-4"
"economic";"2012";"бакалавриат";"МиСМЭ-4"
"economic";"2012";"бакалавриат";"МО-4"
"economic";"2012";"бакалавриат";"МЭОиМБ-41"
"economic";"2012";"бакалавриат";"МЭОиМБ-42"
"economic";"2012";"бакалавриат";"ФКСиУ-41"
"economic";"2012";"бакалавриат";"ФКСиУ-42"
"economic";"2012";"бакалавриат";"ФКСиУ-43"
"economic";"2012";"бакалавриат";"ЭПП-4"
"economic";"2012";"бакалавриат";"ЭФиУИ-41"
"economic";"2012";"бакалавриат";"ЭФиУИ-42"
"economic";"2012";"бакалавриат";"ЭФиУИ-43"
"economic";"2013";"бакалавриат";"БВ-3"
"economic";"2013";"бакалавриат";"БИ-3"
"economic";"2013";"бакалавриат";"БМ-3"
"economic";"2013";"бакалавриат";"МиСМЭ-3"
"economic";"2013";"бакалавриат";"МО-31"
"economic";"2013";"бакалавриат";"МО-32"
"economic";"2013";"бакалавриат";"МЭОиМБ-31"
"economic";"2013";"бакалавриат";"МЭОиМБ-32"
"economic";"2013";"бакалавриат";"УП-3"
"economic";"2013";"бакалавриат";"Управление персоналом"
"economic";"2013";"бакалавриат";"ФКСиУ-31"
"economic";"2013";"бакалавриат";"ФКСиУ-32"
"economic";"2013";"бакалавриат";"ЭПП-3"
"economic";"2013";"бакалавриат";"ЭФиУИ-31"
"economic";"2013";"бакалавриат";"ЭФиУИ-32"
"economic";"2014";"бакалавриат";"БВ-2"
"economic";"2014";"бакалавриат";"БИ-2"
"economic";"2014";"бакалавриат";"БМ-2"
"economic";"2014";"бакалавриат";"УП-2"
"economic";"2014";"бакалавриат";"Э-211"
"economic";"2014";"бакалавриат";"Э-212"
"economic";"2014";"бакалавриат";"Э-213"
"economic";"2014";"бакалавриат";"Э-221"
"economic";"2014";"бакалавриат";"Э-222"
"economic";"2014";"бакалавриат";"Э-223"
"economic";"2014";"бакалавриат";"Э-231"
"economic";"2014";"бакалавриат";"Э-232"
"economic";"2014";"бакалавриат";"Э-233"
"economic";"2015";"бакалавриат";"БВ-1"
"economic";"2015";"бакалавриат";"БИ-1"
"economic";"2015";"бакалавриат";"УП-1"
"economic";"2015";"бакалавриат";"Э-111"
"economic";"2015";"бакалавриат";"Э-112"
"economic";"2015";"бакалавриат";"Э-113"
"economic";"2015";"бакалавриат";"Э-121"
"economic";"2015";"бакалавриат";"Э-122"
"economic";"2015";"бакалавриат";"Э-123"
"economic";"2015";"бакалавриат";"Э-131"
"economic";"2015";"бакалавриат";"Э-132"
"economic";"2015";"бакалавриат";"Э-133"
"economic";"2014";"магистратура";"Бизнес России и стран Содружества в глобальной экономике"
"economic";"2014";"магистратура";"Государственное и региональное управления"
"economic";"2014";"магистратура";"Институциональная экономика"
"economic";"2014";"магистратура";"Информационная бизнес - аналитика"
"economic";"2014";"магистратура";"Математические методы в экономике"
"economic";"2014";"магистратура";"М-БУА-2"
"economic";"2014";"магистратура";"Международня торговая система"
"economic";"2014";"магистратура";"М-МЭ-2"
"economic";"2014";"магистратура";"М-ФМ-2"
"economic";"2014";"магистратура";"М-ЭУП-2-А"
"economic";"2014";"магистратура";"М-ЭУП-2-М"
"economic";"2014";"магистратура";"М-ЭУП-2-Ф"
"economic";"2014";"магистратура";"Прикладная макроэкономика и экономическая политика"
"economic";"2014";"магистратура";"Управление развитием организаций"
"economic";"2014";"магистратура";"Управление рисками и страхование"
"economic";"2014";"магистратура";"Учёт-анализ-аудит"
"economic";"2014";"магистратура";"Финансовые рынки и банки (профиль - банковский менеджмент и маркетинг)"
"economic";"2014";"магистратура";"Финансовые рынки и банки (профиль - финансовые рынки: инструменты и технологии)"
"economic";"2014";"магистратура";"Экономика фирмы"
"economic";"2014";"магистратура";"Экономика фирмы - управление инновациями"
"economic";"2015";"магистратура";"Бизнес России и стран Содружества в глобальной экономике"
"economic";"2015";"магистратура";"Государственное и региональное управление"
"economic";"2015";"магистратура";"институциональная экономика"
"economic";"2015";"магистратура";"Информационная бизнес - аналитика"
"economic";"2015";"магистратура";"Математические методы в экономике"
"economic";"2015";"магистратура";"М-БУА-1"
"economic";"2015";"магистратура";"Международная торговая система"
"economic";"2015";"магистратура";"М-МЭ-1"
"economic";"2015";"магистратура";"М-ФМ-1"
"economic";"2015";"магистратура";"М-ЭУП-1А"
"economic";"2015";"магистратура";"М-ЭУП-1М"
"economic";"2015";"магистратура";"Прикладная макроэкономика и экономическая политика"
"economic";"2015";"магистратура";"Управление развитием организаций"
"economic";"2015";"магистратура";"Управление рисками и страхование"
"economic";"2015";"магистратура";"Учёт-анализ-аудит"
"economic";"2015";"магистратура";"Финансовые рынки и банки - ( профиль банковский менеджмент и маркетинг)"
"economic";"2015";"магистратура";"Финансовые рынки и банки - ( профиль финансовые рынки: инструменты и технологии)"
"economic";"2015";"магистратура";"Экономика фирмы"
"economic";"2015";"магистратура";"Экономика фирмы - управление инновациями"
"economic";"2013";"специалитет";"ЭкБ-3"
"economic";"2014";"специалитет";"ЭкБ-2"
"economic";"2015";"специалитет";"ЭкБ-1"
"biology";"2015";"магистратура";"1 М Биофизика"
"easternstudies";"2013";"бакалавриат";"31БрКтФ"
"easternstudies";"2012";"бакалавриат";"41ИаФ"
"easternstudies";"2014";"магистратура";"2МЯпФ"
"easternstudies";"2014";"магистратура";"2МИИаБФ"
"management";"2015";"бакалавриат";"EMBA-2017B"
